,Date,region,type,4046,4225,4770,year,TotalVolume,Price,Prop
15590,2017-12-24,HarrisburgScranton,organic,181.5,240.0,0.0,2017,19059.5,1.46,0.08041043643466295
15591,2017-12-17,HarrisburgScranton,organic,380.06,287.28,5.95,2017,16946.1,1.46,0.07930148096256251
15592,2017-12-10,HarrisburgScranton,organic,237.25,282.59,9.3,2017,20516.2,1.41,0.06943929231910628
15593,2017-12-03,HarrisburgScranton,organic,450.89,329.58,5.97,2017,18106.96,1.46,0.07240352400049965
15594,2017-11-26,HarrisburgScranton,organic,212.81,235.13,10.19,2017,15356.02,1.51,0.07423889519363236
15595,2017-11-19,HarrisburgScranton,organic,176.4,275.71,9.39,2017,14161.9,1.62,0.061368055365972785
15596,2017-11-12,HarrisburgScranton,organic,204.09,163.45,6.77,2017,19100.44,1.56,0.08660664133397633
15597,2017-11-05,HarrisburgScranton,organic,256.08,154.47,5.48,2017,18723.45,1.61,0.08908152178774231
15598,2017-10-29,HarrisburgScranton,organic,215.06,156.06,20.15,2017,16675.63,1.63,0.07590104334388936
15599,2017-10-22,HarrisburgScranton,organic,189.7,237.13,6.16,2017,21532.06,1.48,0.09458524275771707
15600,2017-10-15,HarrisburgScranton,organic,252.22,166.17,11.8,2017,21547.51,1.51,0.0947534347252148
15601,2017-10-08,HarrisburgScranton,organic,236.33,183.12,12.04,2017,25995.93,1.44,0.13632154645558825
15602,2017-10-01,HarrisburgScranton,organic,259.99,164.27,6.71,2017,22744.08,1.5,0.09608979615633717
15603,2017-09-24,HarrisburgScranton,organic,312.15,164.21,17.19,2017,23810.69,1.47,0.10184523155709446
15604,2017-09-17,HarrisburgScranton,organic,298.41,248.18,18.48,2017,20994.85,1.51,0.09996083430826996
15605,2017-09-10,HarrisburgScranton,organic,322.83,178.36,7.37,2017,24664.15,1.51,0.11999738054667652
15606,2017-09-03,HarrisburgScranton,organic,388.23,311.47,17.81,2017,16442.23,1.72,0.0717152783638747
15607,2017-08-27,HarrisburgScranton,organic,234.25,194.66,7.64,2017,13886.69,1.73,0.06092173880235907
15608,2017-08-20,HarrisburgScranton,organic,634.38,206.66,23.45,2017,15105.0,1.68,0.06623838504107915
15609,2017-08-13,HarrisburgScranton,organic,285.14,243.13,18.13,2017,14483.05,1.69,0.0573102598900318
15610,2017-08-06,HarrisburgScranton,organic,253.23,179.45,5.72,2017,13641.1,1.63,0.05466409418841711
15611,2017-07-30,HarrisburgScranton,organic,231.38,177.87,9.09,2017,14096.72,1.59,0.059516120990060206
15612,2017-07-23,HarrisburgScranton,organic,231.9,221.59,23.38,2017,21137.13,1.43,0.08615296387687177
15613,2017-07-16,HarrisburgScranton,organic,184.6,186.95,15.81,2017,17319.13,1.56,0.07163946167602986
15614,2017-07-09,HarrisburgScranton,organic,176.35,213.93,14.78,2017,7164.96,2.23,0.029291172560186984
15615,2017-07-02,HarrisburgScranton,organic,377.25,265.88,35.67,2017,9015.26,2.15,0.038341562390406536
15616,2017-06-25,HarrisburgScranton,organic,249.04,283.16,21.12,2017,9529.65,2.15,0.04108016789602753
15617,2017-06-18,HarrisburgScranton,organic,1032.72,569.08,18.3,2017,11104.31,2.09,0.044507426288035945
15618,2017-06-11,HarrisburgScranton,organic,395.39,228.26,1254.41,2017,12229.0,2.27,0.049922898942605265
15619,2017-06-04,HarrisburgScranton,organic,863.87,269.83,16.96,2017,11171.92,2.04,0.04326312061694926
15620,2017-05-28,HarrisburgScranton,organic,442.85,290.99,15.52,2017,9934.41,2.19,0.034805934268479
15621,2017-05-21,HarrisburgScranton,organic,274.75,237.52,9.12,2017,8942.44,2.18,0.035264583555895124
15622,2017-05-14,HarrisburgScranton,organic,282.24,444.34,11.48,2017,10398.91,2.13,0.041689787212666585
15623,2017-05-07,HarrisburgScranton,organic,306.07,273.03,8.13,2017,10754.06,2.08,0.034475342173235335
15624,2017-04-30,HarrisburgScranton,organic,1004.16,300.86,11.54,2017,10347.85,2.01,0.03706522280701918
15625,2017-04-23,HarrisburgScranton,organic,356.73,464.86,9.12,2017,9509.86,2.01,0.04043455670572993
15626,2017-04-16,HarrisburgScranton,organic,928.33,819.5,14.65,2017,11419.61,1.99,0.041787110599988186
15627,2017-04-09,HarrisburgScranton,organic,364.44,440.96,13.91,2017,9053.38,2.06,0.03472328015175885
15628,2017-04-02,HarrisburgScranton,organic,888.85,665.19,9.27,2017,9170.1,1.95,0.036889528211009326
15629,2017-03-26,HarrisburgScranton,organic,388.01,323.58,10.75,2017,10043.21,1.91,0.03795011396887915
15630,2017-03-19,HarrisburgScranton,organic,790.16,573.23,17.94,2017,10371.35,1.93,0.040890548829951245
15631,2017-03-12,HarrisburgScranton,organic,476.63,345.2,19.42,2017,7789.5,2.21,0.030701454632910408
15632,2017-03-05,HarrisburgScranton,organic,948.51,600.43,9.31,2017,9363.96,1.97,0.03310583170696657
15633,2017-02-26,HarrisburgScranton,organic,618.55,655.92,14.64,2017,8615.54,1.84,0.0319853786048121
15634,2017-02-19,HarrisburgScranton,organic,3590.54,2202.3,10.47,2017,13264.69,1.62,0.055779484688121106
15635,2017-02-12,HarrisburgScranton,organic,414.62,205.85,11.55,2017,9010.53,1.81,0.0315311677232778
15636,2017-02-05,HarrisburgScranton,organic,362.18,140.49,6.18,2017,8210.15,1.83,0.023023993451322
15637,2017-01-29,HarrisburgScranton,organic,364.78,195.77,10.16,2017,9254.53,1.72,0.03338908565577858
15638,2017-01-22,HarrisburgScranton,organic,356.74,139.44,16.83,2017,8360.08,1.76,0.03037688965791263
15639,2017-01-15,HarrisburgScranton,organic,308.39,178.54,9.18,2017,8630.41,1.88,0.033171195517650576
15640,2017-01-08,HarrisburgScranton,organic,403.32,226.87,8.73,2017,7366.35,1.95,0.026081945678767426
15641,2017-01-01,HarrisburgScranton,organic,255.89,189.26,6.76,2017,5456.54,1.93,0.022651881798602336
15642,2017-12-31,HartfordSpringfield,organic,59.88,6811.37,0.0,2017,15471.76,1.9,0.05935267826401924
15643,2017-12-24,HartfordSpringfield,organic,448.53,3902.18,0.0,2017,12641.31,1.99,0.05297408168008322
15644,2017-12-17,HartfordSpringfield,organic,183.22,3070.56,0.0,2017,12068.26,1.93,0.050208954699792696
15645,2017-12-10,HartfordSpringfield,organic,77.91,3133.36,5.58,2017,13690.78,1.81,0.029710051409783222
15646,2017-12-03,HartfordSpringfield,organic,288.44,5155.12,1.39,2017,14089.35,1.83,0.05743737192944054
15647,2017-11-26,HartfordSpringfield,organic,31.69,2682.97,0.0,2017,11541.99,1.9,0.047903804163832775
15648,2017-11-19,HartfordSpringfield,organic,34.59,2619.92,1.4,2017,11380.2,2.09,0.04121092816387906
15649,2017-11-12,HartfordSpringfield,organic,36.11,2880.01,1.41,2017,12486.38,2.09,0.052167352587009996
15650,2017-11-05,HartfordSpringfield,organic,26.7,3106.6,2.81,2017,12289.27,2.17,0.04859247816510226
15651,2017-10-29,HartfordSpringfield,organic,45.05,2689.0,0.0,2017,13649.88,1.98,0.05217919832168816
15652,2017-10-22,HartfordSpringfield,organic,35.03,2862.72,1.41,2017,21441.78,1.53,0.08053917402214239
15653,2017-10-15,HartfordSpringfield,organic,60.56,2147.55,4.22,2017,16619.7,1.81,0.0656324330220186
15654,2017-10-08,HartfordSpringfield,organic,52.43,3324.46,7.0,2017,17346.22,1.93,0.07370882544695878
15655,2017-10-01,HartfordSpringfield,organic,72.05,3318.15,1.41,2017,13827.7,2.06,0.05240042982320636
15656,2017-09-24,HartfordSpringfield,organic,122.01,3577.52,0.0,2017,19611.69,1.82,0.07900696361593662
15657,2017-09-17,HartfordSpringfield,organic,68.7,4275.95,11.18,2017,18572.79,1.96,0.0770124855099783
15658,2017-09-10,HartfordSpringfield,organic,87.47,3878.36,1.4,2017,18016.66,2.08,0.06898952240865397
15659,2017-09-03,HartfordSpringfield,organic,142.56,3792.69,0.0,2017,14956.0,2.21,0.062422889617165245
15660,2017-08-27,HartfordSpringfield,organic,74.89,4981.75,2.77,2017,13994.9,2.4,0.059675868386031894
15661,2017-08-20,HartfordSpringfield,organic,333.17,6341.29,2.76,2017,16040.58,2.19,0.06693064370889501
15662,2017-08-13,HartfordSpringfield,organic,83.87,4346.49,0.0,2017,13330.73,2.26,0.04813313596819346
15663,2017-08-06,HartfordSpringfield,organic,37.14,4371.88,0.0,2017,13548.81,2.11,0.04911604915965928
15664,2017-07-30,HartfordSpringfield,organic,72.64,4282.77,2.74,2017,13864.42,2.1,0.05096635741494293
15665,2017-07-23,HartfordSpringfield,organic,97.2,4468.49,8.21,2017,17461.66,1.95,0.0619713175315344
15666,2017-07-16,HartfordSpringfield,organic,308.21,4236.13,1.38,2017,15128.14,1.94,0.053885887004321176
15667,2017-07-09,HartfordSpringfield,organic,43.92,4563.44,8.23,2017,11842.55,2.67,0.04156703315232868
15668,2017-07-02,HartfordSpringfield,organic,120.76,5069.38,35.68,2017,11745.45,2.67,0.04325682024723165
15669,2017-06-25,HartfordSpringfield,organic,64.48,5815.43,16.46,2017,12883.38,2.61,0.04461060536256778
15670,2017-06-18,HartfordSpringfield,organic,549.98,14022.37,6.86,2017,23752.11,2.14,0.08463165465057376
15671,2017-06-11,HartfordSpringfield,organic,89.07,4953.62,13.7,2017,13040.76,2.62,0.04217382396785663
15672,2017-06-04,HartfordSpringfield,organic,340.2,6314.32,0.0,2017,14985.11,2.5,0.049374033449022914
15673,2017-05-28,HartfordSpringfield,organic,148.98,4613.7,57.94,2017,12930.59,2.67,0.04075564387118091
15674,2017-05-21,HartfordSpringfield,organic,107.67,4361.38,12.42,2017,12234.45,2.62,0.04199647481498758
15675,2017-05-14,HartfordSpringfield,organic,310.12,4316.89,4.13,2017,12456.71,2.58,0.04183769598672882
15676,2017-05-07,HartfordSpringfield,organic,198.47,7086.04,2.76,2017,15173.18,2.51,0.0394443746159886
15677,2017-04-30,HartfordSpringfield,organic,477.36,10235.91,15.13,2017,18568.03,2.25,0.058228914968579626
15678,2017-04-23,HartfordSpringfield,organic,44.18,6007.49,4.14,2017,13284.59,2.49,0.04731766624418432
15679,2017-04-16,HartfordSpringfield,organic,997.33,18975.35,5.51,2017,26638.93,2.0,0.09378440704011215
15680,2017-04-09,HartfordSpringfield,organic,198.37,4395.88,12.4,2017,11045.91,2.6,0.03737177833259597
15681,2017-04-02,HartfordSpringfield,organic,495.0,6057.25,0.0,2017,13121.84,2.42,0.04649633511786433
15682,2017-03-26,HartfordSpringfield,organic,173.46,6545.48,0.0,2017,13053.93,2.48,0.04605329376129752
15683,2017-03-19,HartfordSpringfield,organic,604.48,17563.18,45.65,2017,24796.8,2.04,0.08899381305513909
15684,2017-03-12,HartfordSpringfield,organic,109.82,5604.12,1.4,2017,13395.7,2.57,0.0510893125332067
15685,2017-03-05,HartfordSpringfield,organic,255.27,7325.0,4.19,2017,13783.11,2.17,0.03555029236483931
15686,2017-02-26,HartfordSpringfield,organic,208.52,7176.67,1.39,2017,13475.25,2.18,0.049397180457584344
15687,2017-02-19,HartfordSpringfield,organic,849.87,32225.71,0.0,2017,39978.99,1.56,0.13833228843336043
15688,2017-02-12,HartfordSpringfield,organic,45.3,3547.5,12.36,2017,9386.83,2.35,0.023156371490973493
15689,2017-02-05,HartfordSpringfield,organic,94.97,7579.97,23.39,2017,14825.89,1.79,0.02957085816380045
15690,2017-01-29,HartfordSpringfield,organic,96.15,3494.43,9.62,2017,9412.37,2.43,0.03115412526862016
15691,2017-01-22,HartfordSpringfield,organic,101.61,3410.7,9.61,2017,9583.77,2.44,0.028001773644053762
15692,2017-01-15,HartfordSpringfield,organic,119.46,4601.08,6.87,2017,11203.27,2.43,0.03790147342951866
15693,2017-01-08,HartfordSpringfield,organic,38.45,4063.04,17.85,2017,9880.58,2.43,0.026046135806755633
15694,2017-01-01,HartfordSpringfield,organic,152.32,7697.1,12.35,2017,11977.13,2.44,0.048957981329459055
15695,2017-12-31,Houston,organic,9524.47,114.02,0.0,2017,25590.34,1.36,0.018062426799705822
15696,2017-12-24,Houston,organic,6743.83,136.22,0.0,2017,26781.7,1.55,0.02456661864738785
15697,2017-12-17,Houston,organic,6972.28,66.92,0.0,2017,27626.41,1.53,0.02888755364040363
15698,2017-12-10,Houston,organic,6333.93,118.99,0.0,2017,26414.51,1.51,0.02043234420181972
15699,2017-12-03,Houston,organic,7042.76,178.32,0.0,2017,25457.57,1.56,0.017879295328675382
15700,2017-11-26,Houston,organic,4935.65,26.45,0.0,2017,20411.15,1.56,0.020169954656721778
15701,2017-11-19,Houston,organic,5928.62,75.49,0.0,2017,24963.18,1.56,0.02138926521450568
15702,2017-11-12,Houston,organic,6158.94,57.13,0.0,2017,25301.84,1.68,0.019733164007541992
15703,2017-11-05,Houston,organic,5256.51,49.26,0.0,2017,20153.54,1.82,0.014567967745606869
15704,2017-10-29,Houston,organic,5552.59,163.01,0.0,2017,22367.66,1.82,0.019470957139182565
15705,2017-10-22,Houston,organic,5592.53,28.86,0.0,2017,23190.15,1.82,0.02248091795382745
15706,2017-10-15,Houston,organic,7026.42,70.66,0.0,2017,27406.16,1.82,0.025929174824203094
15707,2017-10-08,Houston,organic,7124.21,56.18,0.0,2017,23699.39,1.84,0.022223731140920466
15708,2017-10-01,Houston,organic,11150.15,8.31,0.0,2017,23587.7,1.89,0.02322705331096997
15709,2017-09-24,Houston,organic,17784.07,43.62,0.0,2017,28280.43,1.91,0.028915112675102828
15710,2017-09-17,Houston,organic,21890.54,64.81,0.0,2017,23279.61,1.92,0.023568564847370466
15711,2017-09-10,Houston,organic,6537.25,20.37,0.0,2017,12934.91,1.8,0.01123552835854491
15712,2017-09-03,Houston,organic,6566.3,58.92,0.0,2017,16832.81,1.85,0.019371577460905454
15713,2017-08-27,Houston,organic,11013.0,67.22,0.0,2017,31276.86,1.89,0.027407206863201306
15714,2017-08-20,Houston,organic,6268.52,28.56,0.0,2017,18983.06,1.57,0.01702195083152913
15715,2017-08-13,Houston,organic,7796.25,22.34,0.0,2017,26155.98,1.39,0.019255148081926743
15716,2017-08-06,Houston,organic,10486.19,21.84,0.0,2017,37755.61,1.4,0.030679551279543804
15717,2017-07-30,Houston,organic,9681.29,11.89,0.0,2017,34238.08,1.41,0.029731300117070147
15718,2017-07-23,Houston,organic,11852.73,26.26,0.0,2017,40100.89,1.41,0.0355222999797854
15719,2017-07-16,Houston,organic,9407.53,87.45,0.0,2017,33582.24,1.41,0.028534655963785904
15720,2017-07-09,Houston,organic,9747.26,15.97,0.0,2017,45385.29,1.08,0.029112136069273764
15721,2017-07-02,Houston,organic,11775.69,189.83,0.0,2017,46201.44,1.21,0.03312278912721689
15722,2017-06-25,Houston,organic,10016.43,33.98,0.0,2017,34868.96,1.3,0.02513643681973976
15723,2017-06-18,Houston,organic,9790.57,82.0,0.0,2017,42161.02,1.03,0.023455466001657266
15724,2017-06-11,Houston,organic,12374.58,31.98,0.0,2017,55725.32,1.02,0.04299682599214616
15725,2017-06-04,Houston,organic,10986.31,40.1,0.0,2017,50502.11,1.11,0.03536481961596882
15726,2017-05-28,Houston,organic,11166.37,16.15,0.0,2017,44588.87,1.19,0.03278960650055762
15727,2017-05-21,Houston,organic,10501.86,12.01,0.0,2017,37108.49,1.39,0.028554111612353217
15728,2017-05-14,Houston,organic,10106.86,14.14,0.0,2017,33955.6,1.39,0.022974346305638216
15729,2017-05-07,Houston,organic,10306.19,14.17,0.0,2017,36724.25,1.25,0.020114321898348386
15730,2017-04-30,Houston,organic,9703.57,38.49,0.0,2017,28118.39,1.18,0.015112792470306835
15731,2017-04-23,Houston,organic,9114.27,69.06,0.0,2017,43226.49,0.91,0.023758035119216814
15732,2017-04-16,Houston,organic,11936.8,133.14,0.0,2017,60261.72,0.88,0.04118583215553373
15733,2017-04-09,Houston,organic,9013.96,1885.24,0.0,2017,40655.85,0.93,0.031630157141450455
15734,2017-04-02,Houston,organic,13047.37,55.35,0.0,2017,52873.83,0.92,0.033130546093899316
15735,2017-03-26,Houston,organic,14157.0,134.96,0.0,2017,61552.96,0.9,0.05418043242655346
15736,2017-03-19,Houston,organic,10922.3,38.53,0.0,2017,50886.04,0.87,0.04767187580289767
15737,2017-03-12,Houston,organic,13678.39,40.61,0.0,2017,52810.48,0.92,0.05521817521137595
15738,2017-03-05,Houston,organic,9392.3,44.43,0.0,2017,38739.84,0.92,0.03369748894652136
15739,2017-02-26,Houston,organic,10310.15,22.14,0.0,2017,43969.52,0.91,0.027631077067560073
15740,2017-02-19,Houston,organic,8836.46,167.97,0.0,2017,41481.08,0.89,0.03366451848319396
15741,2017-02-12,Houston,organic,8043.9,57.63,1.99,2017,33984.51,0.92,0.023360333713416503
15742,2017-02-05,Houston,organic,7458.6,18.05,0.0,2017,30857.91,0.93,0.01536150600665609
15743,2017-01-29,Houston,organic,7985.23,303.14,0.0,2017,33928.66,0.93,0.026252246607513574
15744,2017-01-22,Houston,organic,8152.04,748.06,0.0,2017,35076.15,0.94,0.030388845341876247
15745,2017-01-15,Houston,organic,8281.17,13.75,0.0,2017,30698.94,0.95,0.018674927279785924
15746,2017-01-08,Houston,organic,9041.57,47.04,0.0,2017,20116.95,1.07,0.01399610416564323
15747,2017-01-01,Houston,organic,7550.89,58.71,0.0,2017,10109.46,1.4,0.006803820300821162
15748,2017-12-31,Indianapolis,organic,200.76,1231.56,0.0,2017,9437.04,1.45,0.04396683022581205
15749,2017-12-24,Indianapolis,organic,184.79,1688.99,0.0,2017,8639.49,1.4,0.05501856572269648
15750,2017-12-17,Indianapolis,organic,203.03,1370.79,0.0,2017,8332.81,1.38,0.05471011807031767
15751,2017-12-10,Indianapolis,organic,119.59,1112.3,0.0,2017,7090.03,1.42,0.04051887022666578
15752,2017-12-03,Indianapolis,organic,186.51,1155.5,0.0,2017,8244.23,1.42,0.043132969259513376
15753,2017-11-26,Indianapolis,organic,138.61,1004.78,0.0,2017,7481.64,1.44,0.06074256610638795
15754,2017-11-19,Indianapolis,organic,96.95,999.16,0.0,2017,6294.98,1.42,0.034076287170201947
15755,2017-11-12,Indianapolis,organic,186.3,1175.14,0.0,2017,8255.79,1.49,0.03924138242122921
15756,2017-11-05,Indianapolis,organic,141.41,794.48,0.0,2017,7741.56,1.48,0.038354047198769226
15757,2017-10-29,Indianapolis,organic,143.58,1167.86,0.0,2017,6531.55,1.54,0.041055787231386365
15758,2017-10-22,Indianapolis,organic,129.36,1196.31,0.0,2017,9007.77,1.48,0.06684596109626018
15759,2017-10-15,Indianapolis,organic,166.96,1439.7,0.0,2017,10795.73,1.57,0.08212274188190383
15760,2017-10-08,Indianapolis,organic,201.29,1298.56,0.0,2017,8449.91,1.69,0.07445271167153411
15761,2017-10-01,Indianapolis,organic,154.85,1188.01,0.0,2017,7780.31,1.68,0.056881819057808536
15762,2017-09-24,Indianapolis,organic,147.27,1288.65,0.0,2017,7918.96,1.75,0.05507953569643509
15763,2017-09-17,Indianapolis,organic,125.46,1242.04,0.0,2017,8437.05,1.73,0.0625563454201975
15764,2017-09-10,Indianapolis,organic,136.58,1330.54,0.0,2017,8687.85,1.69,0.05870038826166557
15765,2017-09-03,Indianapolis,organic,127.0,1069.32,0.0,2017,8777.48,1.73,0.05687492949339379
15766,2017-08-27,Indianapolis,organic,106.71,1378.46,0.0,2017,8228.93,1.62,0.043751646549191725
15767,2017-08-20,Indianapolis,organic,101.9,1173.7,0.0,2017,8548.97,1.64,0.04666926117152426
15768,2017-08-13,Indianapolis,organic,139.95,1290.13,0.0,2017,8976.09,1.41,0.05495668377943663
15769,2017-08-06,Indianapolis,organic,132.01,1644.3,0.0,2017,8573.19,1.45,0.047865560440083166
15770,2017-07-30,Indianapolis,organic,91.93,1707.14,0.0,2017,9743.5,1.49,0.05756225744953736
15771,2017-07-23,Indianapolis,organic,102.46,2950.41,0.0,2017,10430.79,1.6,0.06297739270760128
15772,2017-07-16,Indianapolis,organic,120.61,3149.03,0.0,2017,10838.58,1.48,0.061083087545955594
15773,2017-07-09,Indianapolis,organic,74.91,1186.42,0.0,2017,6897.96,1.38,0.031942996100922105
15774,2017-07-02,Indianapolis,organic,137.4,1251.58,0.0,2017,8181.42,1.51,0.040351541987493356
15775,2017-06-25,Indianapolis,organic,92.84,1210.57,0.0,2017,7437.23,1.34,0.03636208515466122
15776,2017-06-18,Indianapolis,organic,135.37,1892.44,0.0,2017,9207.8,1.27,0.039615419199869883
15777,2017-06-11,Indianapolis,organic,100.36,1100.69,0.0,2017,15511.39,0.84,0.06452718520492196
15778,2017-06-04,Indianapolis,organic,152.13,1385.07,0.0,2017,8668.35,1.25,0.0382268519474005
15779,2017-05-28,Indianapolis,organic,153.14,1467.48,0.0,2017,5391.5,1.52,0.027837783609521938
15780,2017-05-21,Indianapolis,organic,76.82,1259.86,0.0,2017,8759.49,0.92,0.045066511702926415
15781,2017-05-14,Indianapolis,organic,128.17,1389.05,0.0,2017,4231.54,1.65,0.015514316262332684
15782,2017-05-07,Indianapolis,organic,137.53,2384.2,0.0,2017,4734.57,1.7,0.016063038512656225
15783,2017-04-30,Indianapolis,organic,169.14,1505.98,0.0,2017,2897.1,1.77,0.013426388231122632
15784,2017-04-23,Indianapolis,organic,174.77,1385.03,0.0,2017,4590.91,1.62,0.021198381725094473
15785,2017-04-16,Indianapolis,organic,226.81,1575.87,0.0,2017,6451.24,1.35,0.03044749545746961
15786,2017-04-09,Indianapolis,organic,301.9,1339.32,0.0,2017,7728.45,1.06,0.04597041172053529
15787,2017-04-02,Indianapolis,organic,98.64,1459.63,0.0,2017,5834.51,1.37,0.033838358882135045
15788,2017-03-26,Indianapolis,organic,107.76,1489.93,0.0,2017,7706.59,1.02,0.040733424586273714
15789,2017-03-19,Indianapolis,organic,131.29,1404.03,0.0,2017,4239.49,1.49,0.024566785916832923
15790,2017-03-12,Indianapolis,organic,156.05,1233.41,0.0,2017,8510.89,0.93,0.053924631006550316
15791,2017-03-05,Indianapolis,organic,96.65,1207.83,0.0,2017,4647.85,1.35,0.029995872852891292
15792,2017-02-26,Indianapolis,organic,107.56,1165.45,0.0,2017,6549.33,0.9,0.03350901528213457
15793,2017-02-19,Indianapolis,organic,111.0,1233.6,0.0,2017,4037.72,1.24,0.02202938294954826
15794,2017-02-12,Indianapolis,organic,785.28,1389.26,0.0,2017,4313.04,1.15,0.017830681452311037
15795,2017-02-05,Indianapolis,organic,568.01,1410.33,0.0,2017,3551.43,1.35,0.012701684570201599
15796,2017-01-29,Indianapolis,organic,222.81,1495.17,0.0,2017,5571.99,1.04,0.02426738560740238
15797,2017-01-22,Indianapolis,organic,139.19,1459.2,0.0,2017,7308.25,0.84,0.03449255926837125
15798,2017-01-15,Indianapolis,organic,168.82,1536.1,0.0,2017,4021.54,1.31,0.01872093024338417
15799,2017-01-08,Indianapolis,organic,189.89,1297.6,0.0,2017,2916.96,1.6,0.012920258543366758
15800,2017-01-01,Indianapolis,organic,147.29,1025.37,0.0,2017,1956.0,1.76,0.01038102832046428
